dept,number,section,A,B,C,D,F,I,S,U,Q,X,prof,year,semester,gpa
CSCE,222,503,44,25,18,1,6,0,0,0,6,0,HOUNGNINOU D,2021,SPRING,3.06382978723404
CSCE,222,504,33,28,15,3,2,0,0,0,8,0,CARLISLE M,2021,SPRING,3.07407407407407
CSCE,222,700,5,19,16,2,1,0,0,0,9,0,LEE H,2021,SUMMER,2.58139534883721
CSCE,222,200,24,4,0,0,0,0,0,0,1,0,WELCH J,2021,FALL,3.85714285714286
CSCE,222,500,49,44,4,0,0,0,0,0,2,0,SZE S,2021,FALL,3.4639175257732
CSCE,222,501,14,26,25,4,0,1,0,0,20,0,LEE H,2021,FALL,2.72463768115942
CSCE,222,502,20,20,15,3,1,1,0,0,28,0,LEE H,2021,FALL,2.93220338983051
CSCE,222,503,47,40,5,3,1,0,0,0,3,0,HOUNGNINOU D,2021,FALL,3.34375
CSCE,222,504,38,36,8,6,2,1,0,0,7,0,HOUNGNINOU D,2021,FALL,3.13333333333333
CSCE,222,505,7,18,10,2,1,0,0,0,8,0,LEE H,2021,FALL,2.73684210526316
CSCE,222,203,15,1,0,0,0,0,0,0,0,0,SZE S,2022,SPRING,3.9375
CSCE,222,501,34,41,16,2,1,0,0,0,3,0,CARLISLE M,2022,SPRING,3.11702127659574
CSCE,222,502,35,41,13,1,1,0,0,0,4,0,CARLISLE M,2022,SPRING,3.18681318681319
CSCE,222,503,47,25,4,0,0,0,0,0,6,0,SZE S,2022,SPRING,3.56578947368421
CSCE,222,599,36,33,7,2,0,0,0,0,4,0,HUANG Q,2022,SPRING,3.32051282051282
CSCE,222,700,19,17,0,1,0,0,0,0,4,0,LEE H,2022,SUMMER,3.45945945945946
CSCE,222,200,7,9,5,1,1,0,0,0,2,0,KUHNLE A,2022,FALL,2.8695652173913
CSCE,222,500,51,26,14,1,0,0,0,0,2,0,HUANG Q,2022,FALL,3.3804347826087
CSCE,222,501,49,33,11,2,1,0,0,0,3,0,CARLISLE M,2022,FALL,3.32291666666667
CSCE,222,502,72,22,1,0,0,0,0,0,4,0,CARLISLE M,2022,FALL,3.74736842105263
CSCE,222,551,4,5,3,0,0,0,0,0,1,0,BUDIMLIC Z,2022,FALL,3.08333333333333
CSCE,222,597,50,15,7,2,0,0,0,0,14,0,LEE H,2022,FALL,3.52702702702703
CSCE,222,598,41,19,6,1,2,1,0,0,11,0,LEE H,2022,FALL,3.39130434782609
CSCE,222,599,48,22,6,4,2,0,0,0,7,0,LEE H,2022,FALL,3.34146341463415
CSCE,222,200,15,1,0,0,0,0,0,0,0,0,CARLISLE M,2023,SPRING,3.9375
CSCE,222,500,53,14,9,3,1,0,0,0,1,0,CARLISLE M,2023,SPRING,3.4375
CSCE,222,501,47,32,7,3,0,0,0,0,8,0,KUMAR S,2023,SPRING,3.38202247191011
CSCE,222,502,28,49,11,4,2,0,0,0,6,0,KUMAR S,2023,SPRING,3.03191489361702
CSCE,222,503,31,44,5,3,1,0,0,0,11,0,KUMAR S,2023,SPRING,3.20238095238095
CSCE,222,551,3,3,1,2,1,0,0,0,0,0,BUDIMLIC Z,2023,SPRING,2.5
CSCE,222,700,19,14,3,1,1,0,0,0,2,0,KLAPPENECKER A,2023,SUMMER,3.28947368421053
CSCE,222,200,27,3,0,0,0,0,0,0,0,0,CARLISLE M,2023,FALL,3.9
CSCE,222,500,81,18,0,0,0,0,0,0,1,0,HUANG Q,2023,FALL,3.81818181818182
CSCE,222,501,71,23,3,2,1,0,0,0,0,0,HUANG Q,2023,FALL,3.61
CSCE,222,551,8,8,2,0,0,0,0,0,0,0,BUDIMLIC Z,2023,FALL,3.33333333333333
CSCE,222,596,48,23,10,1,1,0,0,0,16,0,LEE H,2023,FALL,3.39759036144578
CSCE,222,597,53,16,8,2,2,0,0,0,16,0,LEE H,2023,FALL,3.4320987654321
CSCE,222,598,47,25,6,3,0,1,0,0,14,0,LEE H,2023,FALL,3.4320987654321
CSCE,222,599,76,10,3,0,0,0,0,0,3,0,LUPOLI S,2023,FALL,3.82022471910112
CSCE,222,500,67,27,3,0,0,0,0,0,2,0,SZE S,2024,SPRING,3.65979381443299
CSCE,222,501,36,39,10,2,2,0,0,0,7,0,KUMAR S,2024,SPRING,3.17977528089888
CSCE,222,502,24,24,10,1,1,0,0,0,6,0,KUMAR S,2024,SPRING,3.15
CSCE,222,503,10,38,20,2,0,0,0,0,11,0,KUMAR S,2024,SPRING,2.8
CSCE,222,504,29,23,5,0,0,0,0,0,2,0,HUANG Q,2024,SPRING,3.42105263157895
CSCE,222,551,5,2,4,0,0,0,0,0,1,0,BUDIMLIC Z,2024,SPRING,3.09090909090909
CSCE,310,500,49,11,0,0,2,0,0,0,1,0,JIANG A,2013,SPRING,3.693548387096774
CSCE,310,500,38,37,4,0,0,0,0,0,0,0,JIANG A,2014,SPRING,3.430379746835443
CSCE,310,200,37,23,0,0,0,1,0,0,0,0,JIANG A,2015,SUMMER,3.61666666666667
CSCE,310,200,43,15,0,0,0,1,0,0,0,0,JIANG A,2016,SUMMER,3.74137931034483
CSCE,310,500,21,15,9,2,0,0,0,0,3,0,WARD R,2017,SPRING,3.17021276595745
CSCE,310,200,13,20,3,0,2,0,0,0,1,0,CHEN J,2017,SUMMER,3.10526315789474
CSCE,310,500,19,17,7,2,0,0,0,0,2,0,WARD R,2017,FALL,3.17777777777778
CSCE,310,500,20,16,9,1,1,0,0,0,4,0,WARD R,2018,SPRING,3.12765957446809
CSCE,310,200,21,7,0,0,0,1,0,0,0,0,JIANG A,2018,SUMMER,3.75
CSCE,310,500,17,21,14,3,1,0,0,0,2,0,WARD R,2019,SPRING,2.89285714285714
CSCE,310,500,18,23,12,4,0,0,0,0,1,0,WARD R,2020,SPRING,2.96491228070175
CSCE,310,500,40,14,4,1,1,0,0,0,0,0,MCGUIRE T,2020,FALL,3.51666666666667
CSCE,310,700,15,6,0,0,0,0,0,0,0,0,WADE P,2021,SUMMER,3.71428571428571
CSCE,310,500,83,13,1,0,0,0,0,0,0,0,MCGUIRE T,2021,FALL,3.84536082474227
CSCE,310,500,80,19,0,0,0,0,0,0,1,0,LANCLOS C,2022,SPRING,3.80808080808081
CSCE,310,700,35,20,3,0,0,0,0,0,2,0,WADE P,2022,SUMMER,3.55172413793103
CSCE,310,500,76,19,2,0,0,0,0,0,2,0,LANCLOS C,2022,FALL,3.76288659793814
CSCE,310,500,67,26,5,0,0,0,0,0,1,0,LANCLOS C,2023,SPRING,3.63265306122449
CSCE,310,700,23,8,1,0,0,0,0,0,2,0,WADE P,2023,SUMMER,3.6875
CSCE,310,500,82,10,2,0,0,0,0,0,1,0,LANCLOS C,2023,FALL,3.85106382978723
CSCE,310,500,88,4,5,0,0,0,0,0,2,0,NGUYEN T,2024,SPRING,3.85567010309278
CSCE,310,550,4,4,1,1,0,0,0,0,0,0,HAWLEY D,2024,SPRING,3.1
CSCE,312,501,3,8,7,1,0,0,0,0,0,0,MAHAPATRA R,2012,SPRING,2.6842105263157894
CSCE,312,502,8,8,1,0,1,0,0,0,1,0,MAHAPATRA R,2012,SPRING,3.2222222222222223
CSCE,312,503,2,6,4,2,2,0,0,0,1,0,MAHAPATRA R,2012,SPRING,2.25
CSCE,312,501,1,8,8,1,1,0,0,0,1,0,MAHAPATRA R,2012,FALL,2.3684210526315788
CSCE,312,502,9,15,4,0,3,0,0,0,0,0,MAHAPATRA R,2012,FALL,2.870967741935484
CSCE,312,503,13,12,2,0,2,0,0,0,1,0,MAHAPATRA R,2012,FALL,3.1724137931034484
CSCE,312,501,6,15,4,2,5,0,0,0,1,0,LEE H,2013,SPRING,2.46875
CSCE,312,502,10,7,8,1,4,0,0,0,2,0,LEE H,2013,SPRING,2.6
CSCE,312,501,11,13,8,0,1,0,0,0,0,0,MAHAPATRA R,2013,FALL,3
CSCE,312,502,10,11,8,1,4,0,0,0,0,0,MAHAPATRA R,2013,FALL,2.6470588235294117
CSCE,312,503,7,11,8,4,0,0,0,0,0,0,MAHAPATRA R,2013,FALL,2.7
CSCE,312,501,5,2,7,1,0,0,0,0,2,0,KIM E,2014,SPRING,2.7333333333333334
CSCE,312,502,14,7,2,1,0,0,0,0,2,0,KIM E,2014,SPRING,3.4166666666666665
CSCE,312,100,11,5,1,0,0,1,0,0,0,0,HAMMOND T,2014,SUMMER,3.588235294117647
CSCE,312,501,10,11,3,5,2,0,0,0,0,0,MAHAPATRA R,2014,FALL,2.70967741935484
CSCE,312,502,6,13,9,1,1,0,0,0,0,0,MAHAPATRA R,2014,FALL,2.73333333333333
CSCE,312,503,6,12,6,0,1,0,0,0,1,0,MAHAPATRA R,2014,FALL,2.88
CSCE,312,504,4,6,8,2,3,0,0,0,1,0,MAHAPATRA R,2014,FALL,2.26086956521739
CSCE,312,501,11,11,6,3,0,0,0,0,0,0,KIM E,2015,SPRING,2.96774193548387
CSCE,312,502,15,7,6,1,0,0,0,0,0,0,KIM E,2015,SPRING,3.24137931034483
CSCE,312,503,14,6,2,4,0,0,0,0,0,0,KIM E,2015,SPRING,3.15384615384615
CSCE,312,200,14,7,0,0,0,0,0,0,1,0,KIM E,2015,FALL,3.66666666666667
CSCE,312,501,10,9,10,2,0,0,0,0,0,0,MAHAPATRA R,2015,FALL,2.87096774193548
CSCE,312,502,10,10,10,2,0,0,0,0,0,0,MAHAPATRA R,2015,FALL,2.875
CSCE,312,503,5,19,7,1,0,0,0,0,1,0,MAHAPATRA R,2015,FALL,2.875
CSCE,312,504,13,7,0,0,1,0,0,0,0,0,TYAGI A,2015,FALL,3.47619047619048
CSCE,312,505,10,6,6,0,0,0,0,0,0,0,TYAGI A,2015,FALL,3.18181818181818
CSCE,312,501,10,9,9,2,1,0,0,0,0,0,TYAGI A,2016,SPRING,2.80645161290323
CSCE,312,502,5,17,8,2,0,0,0,0,0,0,TYAGI A,2016,SPRING,2.78125
CSCE,312,503,10,17,7,0,0,0,0,0,0,0,TYAGI A,2016,SPRING,3.08823529411765
CSCE,312,301,11,11,5,0,1,1,0,0,1,0,TYAGI A,2016,SUMMER,3.10714285714286
CSCE,312,200,15,4,1,0,0,0,0,0,0,0,KIM E,2016,FALL,3.7
CSCE,312,501,3,5,2,1,0,0,0,0,0,0,YUM K,2016,FALL,2.90909090909091
CSCE,312,502,7,3,2,2,2,0,0,0,1,0,YUM K,2016,FALL,2.6875
CSCE,312,503,8,7,2,0,2,0,0,0,1,0,YUM K,2016,FALL,3
CSCE,312,504,10,13,8,1,0,1,0,0,1,0,TYAGI A,2016,FALL,3
CSCE,312,505,16,13,1,1,0,2,0,0,0,0,TYAGI A,2016,FALL,3.41935483870968
CSCE,312,506,12,13,4,0,0,2,0,0,0,0,TYAGI A,2016,FALL,3.27586206896552
CSCE,312,501,3,9,9,2,1,0,0,0,1,0,JIMENEZ D,2017,SPRING,2.45833333333333
CSCE,312,502,8,12,4,3,1,0,0,0,1,0,JIMENEZ D,2017,SPRING,2.82142857142857
CSCE,312,504,9,11,8,0,3,1,0,0,1,0,YUM K,2017,SPRING,2.74193548387097
CSCE,312,506,11,10,6,1,1,1,0,0,0,0,YUM K,2017,SPRING,3
CSCE,312,301,21,9,2,0,0,1,0,0,0,0,TYAGI A,2017,SUMMER,3.59375
CSCE,312,200,11,1,0,0,0,0,0,0,0,0,KIM E,2017,FALL,3.91666666666667
CSCE,312,501,11,11,6,0,1,0,0,0,1,0,TYAGI A,2017,FALL,3.06896551724138
CSCE,312,502,5,13,10,0,1,0,0,0,1,0,TYAGI A,2017,FALL,2.72413793103448
CSCE,312,504,5,7,8,1,0,1,0,0,1,0,TYAGI A,2017,FALL,2.76190476190476
CSCE,312,505,4,8,4,1,1,0,0,0,0,0,TYAGI A,2017,FALL,2.72222222222222
CSCE,312,200,7,0,1,0,0,0,0,0,0,0,KIM E,2018,SPRING,3.75
CSCE,312,201,16,0,0,0,0,0,0,0,1,0,TYAGI A,2018,SPRING,4
CSCE,312,501,6,16,4,0,2,0,0,0,0,0,JIMENEZ D,2018,SPRING,2.85714285714286
CSCE,312,502,7,11,2,1,2,0,0,0,4,0,JIMENEZ D,2018,SPRING,2.8695652173913
CSCE,312,503,13,3,7,0,1,0,0,0,0,0,KIM E,2018,SPRING,3.125
CSCE,312,504,19,5,3,0,0,0,0,0,0,0,KIM E,2018,SPRING,3.59259259259259
CSCE,312,505,16,4,4,2,1,0,0,0,4,0,TYAGI A,2018,SPRING,3.18518518518519
CSCE,312,506,10,8,3,2,0,0,0,0,1,0,TYAGI A,2018,SPRING,3.1304347826087
CSCE,312,507,7,8,4,3,2,1,0,0,3,0,TYAGI A,2018,SPRING,2.625
CSCE,312,200,16,6,4,1,2,0,0,0,0,0,KIM E,2018,SUMMER,3.13793103448276
CSCE,312,200,10,4,0,0,0,0,0,0,0,0,KIM E,2018,FALL,3.71428571428571
CSCE,312,501,17,8,3,1,0,0,0,0,1,0,TYAGI A,2018,FALL,3.41379310344828
CSCE,312,502,13,12,3,0,1,0,0,0,1,0,TYAGI A,2018,FALL,3.24137931034483
CSCE,312,504,4,8,1,0,1,0,0,0,0,0,DASS J,2018,FALL,3
CSCE,312,505,5,8,6,2,0,0,0,0,0,0,DASS J,2018,FALL,2.76190476190476
CSCE,312,201,18,7,1,0,0,0,0,0,0,0,TYAGI A,2019,SPRING,3.65384615384615
CSCE,312,207,6,1,1,0,0,0,0,0,0,0,KIM E,2019,SPRING,3.625
CSCE,312,501,6,4,1,0,0,0,0,0,1,0,TYAGI A,2019,SPRING,3.45454545454545
CSCE,312,502,10,13,8,0,0,1,0,0,1,0,TYAGI A,2019,SPRING,3.06451612903226
CSCE,312,503,14,8,7,0,0,0,0,0,0,0,TYAGI A,2019,SPRING,3.24137931034483
CSCE,312,504,12,6,4,2,0,0,0,0,0,0,TYAGI A,2019,SPRING,3.16666666666667
CSCE,312,505,13,4,5,0,0,0,0,0,0,0,TYAGI A,2019,SPRING,3.36363636363636
CSCE,312,506,12,9,1,2,0,0,0,0,0,0,TYAGI A,2019,SPRING,3.29166666666667
CSCE,312,507,7,6,9,0,0,0,0,0,2,0,KIM E,2019,SPRING,2.90909090909091
CSCE,312,508,0,4,2,0,1,0,0,0,2,0,KIM E,2019,SPRING,2.28571428571429
CSCE,312,509,2,9,2,0,1,0,0,0,5,0,KIM E,2019,SPRING,2.78571428571429
CSCE,312,511,14,6,3,0,0,0,0,0,0,0,TYAGI A,2019,SPRING,3.47826086956522
CSCE,312,512,4,6,3,0,0,0,0,0,5,0,KIM E,2019,SPRING,3.07692307692308
CSCE,312,701,9,8,7,1,0,1,0,0,1,0,TYAGI A,2019,SUMMER,3
CSCE,312,200,7,3,1,0,0,0,0,0,0,0,KIM E,2019,FALL,3.54545454545455
CSCE,312,501,18,5,5,0,0,0,0,0,0,0,TYAGI A,2019,FALL,3.46428571428571
CSCE,312,502,21,3,5,1,0,0,0,0,0,0,TYAGI A,2019,FALL,3.46666666666667
CSCE,312,503,20,5,3,1,0,1,0,0,0,0,TYAGI A,2019,FALL,3.51724137931034
CSCE,312,505,4,6,4,0,0,0,0,0,0,0,KIM E,2019,FALL,3
CSCE,312,506,12,13,3,0,1,0,0,0,1,0,KIM E,2019,FALL,3.20689655172414
CSCE,312,201,15,6,1,0,0,1,0,0,2,0,KIM E,2020,SPRING,3.63636363636364
CSCE,312,500,14,6,1,0,0,0,0,0,0,0,TYAGI A,2020,SPRING,3.61904761904762
CSCE,312,501,12,7,2,1,0,0,0,0,0,0,TYAGI A,2020,SPRING,3.36363636363636
CSCE,312,502,25,10,0,0,0,1,0,0,0,0,TYAGI A,2020,SPRING,3.71428571428571
CSCE,312,503,8,6,1,2,0,0,0,0,0,0,TYAGI A,2020,SPRING,3.17647058823529
CSCE,312,504,10,10,0,0,0,0,0,0,0,0,MUZAHID A,2020,SPRING,3.5
CSCE,312,505,6,12,6,0,0,0,0,0,0,0,MUZAHID A,2020,SPRING,3
CSCE,312,506,7,10,5,0,0,0,0,0,0,0,KIM E,2020,SPRING,3.09090909090909
CSCE,312,507,3,7,5,1,1,1,0,0,0,0,KIM E,2020,SPRING,2.58823529411765
CSCE,312,508,4,11,3,1,3,0,0,0,0,0,HOUNGNINOU D,2020,SPRING,2.54545454545455
CSCE,312,509,12,8,2,2,0,0,0,0,0,0,HOUNGNINOU D,2020,SPRING,3.25
CSCE,312,510,11,9,4,0,0,0,0,0,0,0,HOUNGNINOU D,2020,SPRING,3.29166666666667
CSCE,312,511,10,9,4,0,0,0,0,0,0,0,HOUNGNINOU D,2020,SPRING,3.26086956521739
CSCE,312,299,39,11,4,1,0,1,0,0,2,0,TYAGI A,2020,SUMMER,3.6
CSCE,312,501,6,6,2,0,0,0,0,0,1,0,DASS J,2020,FALL,3.28571428571429
CSCE,312,502,6,4,0,0,2,0,0,0,0,0,DASS J,2020,FALL,3
CSCE,312,503,2,5,1,1,1,0,0,0,1,0,DASS J,2020,FALL,2.6
CSCE,312,504,1,2,2,1,0,0,0,0,0,0,DASS J,2020,FALL,2.5
CSCE,312,594,15,2,1,0,0,0,0,0,1,0,TYAGI A,2020,FALL,3.77777777777778
CSCE,312,595,11,4,1,0,0,0,0,0,0,0,TYAGI A,2020,FALL,3.625
CSCE,312,596,10,5,3,0,1,0,0,0,0,0,TYAGI A,2020,FALL,3.21052631578947
CSCE,312,597,9,6,2,0,0,1,0,0,1,0,TYAGI A,2020,FALL,3.41176470588235
CSCE,312,598,9,8,2,0,0,0,0,0,0,0,TYAGI A,2020,FALL,3.36842105263158
CSCE,312,599,13,3,3,0,0,0,0,0,0,0,TYAGI A,2020,FALL,3.52631578947368
CSCE,312,200,16,0,1,0,0,0,0,0,0,0,TYAGI A,2021,SPRING,3.88235294117647
CSCE,312,500,16,10,3,0,0,0,0,0,1,0,TYAGI A,2021,SPRING,3.44827586206897
CSCE,312,501,17,11,2,0,0,0,0,0,0,0,TYAGI A,2021,SPRING,3.5
CSCE,312,502,16,7,3,0,0,1,0,0,3,0,TYAGI A,2021,SPRING,3.5
CSCE,312,503,17,7,4,1,0,0,0,0,0,0,TYAGI A,2021,SPRING,3.37931034482759
CSCE,312,504,9,2,1,0,0,0,0,0,1,0,KIM E,2021,SPRING,3.66666666666667
CSCE,312,505,8,8,0,0,0,0,0,0,1,0,KIM E,2021,SPRING,3.5
CSCE,312,506,13,2,2,0,0,0,0,0,0,0,TYAGI A,2021,SPRING,3.64705882352941
CSCE,312,507,15,11,1,0,1,0,0,0,2,0,TYAGI A,2021,SPRING,3.39285714285714
CSCE,312,508,17,4,4,0,0,0,0,0,4,0,TYAGI A,2021,SPRING,3.52
CSCE,312,509,9,6,4,0,0,0,0,0,2,0,TYAGI A,2021,SPRING,3.26315789473684
CSCE,312,510,16,7,2,2,0,0,0,0,0,0,TYAGI A,2021,SPRING,3.37037037037037
CSCE,312,511,12,8,4,0,0,0,0,0,4,0,TYAGI A,2021,SPRING,3.33333333333333
CSCE,312,512,15,6,5,0,0,1,0,0,1,0,TYAGI A,2021,SPRING,3.38461538461538
CSCE,312,513,14,6,3,2,1,0,0,0,2,0,TYAGI A,2021,SPRING,3.15384615384615
CSCE,312,200,12,8,3,0,3,1,0,0,0,0,TYAGI A,2021,SUMMER,3
CSCE,312,201,9,7,4,2,0,0,0,0,1,0,TYAGI A,2021,SUMMER,3.04545454545455
CSCE,312,501,24,3,2,0,1,0,0,0,2,0,JIMENEZ D,2021,FALL,3.63333333333333
CSCE,312,502,23,0,3,1,1,0,0,0,0,0,JIMENEZ D,2021,FALL,3.53571428571429
CSCE,312,503,10,2,0,1,0,0,0,0,0,0,JIMENEZ D,2021,FALL,3.61538461538462
CSCE,312,504,6,9,5,0,1,1,0,0,2,0,HOUNGNINOU D,2021,FALL,2.9047619047619
CSCE,312,505,10,9,3,0,1,0,0,0,1,0,HOUNGNINOU D,2021,FALL,3.17391304347826
CSCE,312,506,10,9,2,1,1,0,0,0,0,0,HOUNGNINOU D,2021,FALL,3.1304347826087
CSCE,312,507,15,5,3,0,1,0,0,0,0,0,HOUNGNINOU D,2021,FALL,3.375
CSCE,312,201,9,2,1,0,0,0,0,0,0,0,KIM E,2022,SPRING,3.66666666666667
CSCE,312,500,11,4,7,0,0,0,0,0,0,0,KIM E,2022,SPRING,3.18181818181818
CSCE,312,501,7,3,0,0,1,0,0,0,0,0,KIM E,2022,SPRING,3.36363636363636
CSCE,312,502,10,7,3,0,0,0,0,0,1,0,KIM E,2022,SPRING,3.35
CSCE,312,503,10,4,1,0,1,0,0,0,3,0,KIM E,2022,SPRING,3.375
CSCE,312,504,8,9,2,0,0,0,0,0,0,0,JIMENEZ D,2022,SPRING,3.31578947368421
CSCE,312,505,7,1,5,2,1,0,0,0,0,0,JIMENEZ D,2022,SPRING,2.6875
CSCE,312,506,18,3,0,1,0,0,0,0,0,0,JIMENEZ D,2022,SPRING,3.72727272727273
CSCE,312,507,19,3,0,0,0,0,0,0,0,0,JIMENEZ D,2022,SPRING,3.86363636363636
CSCE,312,508,14,6,1,0,0,0,0,0,0,0,JIMENEZ D,2022,SPRING,3.61904761904762
CSCE,312,509,10,9,1,0,0,0,0,0,0,0,JIMENEZ D,2022,SPRING,3.45
CSCE,312,510,7,12,1,0,0,0,0,0,0,0,JIMENEZ D,2022,SPRING,3.3
CSCE,312,511,5,3,0,1,0,0,0,0,0,0,JIMENEZ D,2022,SPRING,3.33333333333333
CSCE,312,595,18,5,1,0,0,0,0,0,0,0,TYAGI A,2022,SPRING,3.70833333333333
CSCE,312,596,18,5,1,0,0,0,0,0,0,0,TYAGI A,2022,SPRING,3.70833333333333
CSCE,312,597,7,11,2,0,0,0,0,0,3,0,TYAGI A,2022,SPRING,3.25
CSCE,312,598,14,9,0,0,0,0,0,0,1,0,TYAGI A,2022,SPRING,3.60869565217391
CSCE,312,599,15,12,1,0,0,0,0,0,2,0,TYAGI A,2022,SPRING,3.5
CSCE,312,398,8,9,5,1,1,0,0,0,0,0,TYAGI A,2022,SUMMER,2.91666666666667
CSCE,312,399,7,2,0,2,0,0,0,0,0,0,TYAGI A,2022,SUMMER,3.27272727272727
CSCE,312,203,10,5,0,0,0,0,0,0,0,0,KIM E,2022,FALL,3.66666666666667
CSCE,312,500,9,6,6,1,1,0,0,0,2,0,MUZAHID A,2022,FALL,2.91304347826087
CSCE,312,501,11,9,3,0,3,0,0,0,2,0,MUZAHID A,2022,FALL,2.96153846153846
CSCE,312,502,5,4,2,0,0,0,0,0,3,0,MUZAHID A,2022,FALL,3.27272727272727
CSCE,312,503,7,6,3,0,0,0,0,0,2,0,KIM E,2022,FALL,3.25
CSCE,312,504,12,13,3,0,0,0,0,0,2,0,KIM E,2022,FALL,3.32142857142857
CSCE,312,505,15,8,4,0,0,0,0,0,2,0,KIM E,2022,FALL,3.40740740740741
CSCE,312,200,15,2,0,0,0,0,0,0,0,0,KIM E,2023,SPRING,3.88235294117647
CSCE,312,299,17,2,0,0,0,1,0,0,0,0,TYAGI A,2023,SPRING,3.89473684210526
CSCE,312,500,3,4,0,0,0,0,0,0,0,0,KIM E,2023,SPRING,3.42857142857143
CSCE,312,501,13,9,2,0,1,0,0,0,0,0,KIM E,2023,SPRING,3.32
CSCE,312,502,7,9,6,0,0,0,0,0,2,0,KIM E,2023,SPRING,3.04545454545455
CSCE,312,503,9,10,2,2,0,1,0,0,0,0,KIM E,2023,SPRING,3.1304347826087
CSCE,312,504,7,11,4,0,0,0,0,0,2,0,MAHAPATRA R,2023,SPRING,3.13636363636364
CSCE,312,505,8,11,2,1,1,0,0,0,0,0,MAHAPATRA R,2023,SPRING,3.04347826086957
CSCE,312,506,3,7,6,2,1,0,0,0,3,0,MAHAPATRA R,2023,SPRING,2.47368421052632
CSCE,312,507,6,8,4,0,0,0,0,0,1,0,MAHAPATRA R,2023,SPRING,3.11111111111111
CSCE,312,551,10,3,0,0,0,0,0,0,0,0,DUYSAK A,2023,SPRING,3.76923076923077
CSCE,312,594,10,2,0,1,0,0,0,0,1,0,TYAGI A,2023,SPRING,3.61538461538462
CSCE,312,595,29,4,0,0,0,0,0,0,0,0,TYAGI A,2023,SPRING,3.87878787878788
CSCE,312,596,28,3,1,0,0,0,0,0,1,0,TYAGI A,2023,SPRING,3.84375
CSCE,312,597,25,3,3,0,0,0,0,0,0,0,TYAGI A,2023,SPRING,3.70967741935484
CSCE,312,598,26,3,1,0,0,1,0,0,2,0,TYAGI A,2023,SPRING,3.83333333333333
CSCE,312,599,28,5,0,0,0,0,0,0,0,0,TYAGI A,2023,SPRING,3.84848484848485
CSCE,312,700,19,14,2,4,1,1,0,0,1,0,TYAGI A,2023,SUMMER,3.15
CSCE,312,200,16,3,0,0,0,0,0,0,0,0,TYAGI A,2023,FALL,3.84210526315789
CSCE,312,500,11,2,1,0,0,0,0,0,0,0,TYAGI A,2023,FALL,3.71428571428571
CSCE,312,501,26,6,0,0,0,0,0,0,0,0,TYAGI A,2023,FALL,3.8125
CSCE,312,502,25,4,0,0,0,0,0,0,1,0,TYAGI A,2023,FALL,3.86206896551724
CSCE,312,503,14,10,6,0,0,0,0,0,1,0,JIMENEZ D,2023,FALL,3.26666666666667
CSCE,312,504,15,3,5,0,2,0,0,0,1,0,JIMENEZ D,2023,FALL,3.16
CSCE,312,505,9,6,3,0,0,0,0,0,0,0,JIMENEZ D,2023,FALL,3.33333333333333
CSCE,312,550,6,0,0,0,0,0,0,0,0,0,DUYSAK A,2023,FALL,4
CSCE,312,200,28,0,0,0,1,0,0,0,1,0,KIM E,2024,SPRING,3.86206896551724
CSCE,312,212,8,1,0,0,0,0,0,0,0,0,KIM E,2024,SPRING,3.88888888888889
CSCE,312,500,17,3,1,0,0,0,0,0,1,0,KIM E,2024,SPRING,3.76190476190476
CSCE,312,501,14,8,1,0,0,0,0,0,0,0,KIM E,2024,SPRING,3.56521739130435
CSCE,312,502,16,2,0,1,0,0,0,0,0,0,KIM E,2024,SPRING,3.73684210526316
CSCE,312,503,14,8,0,0,0,0,0,0,0,0,KIM E,2024,SPRING,3.63636363636364
CSCE,312,504,6,17,0,0,0,0,0,0,0,0,MAHAPATRA R,2024,SPRING,3.26086956521739
CSCE,312,505,5,11,4,0,2,0,0,0,2,0,MAHAPATRA R,2024,SPRING,2.77272727272727
CSCE,312,506,10,9,3,0,1,0,0,0,1,0,MAHAPATRA R,2024,SPRING,3.17391304347826
CSCE,312,507,4,12,3,0,0,0,0,0,1,0,MAHAPATRA R,2024,SPRING,3.05263157894737
CSCE,312,508,18,4,0,0,0,0,0,0,0,0,JIMENEZ D,2024,SPRING,3.81818181818182
CSCE,312,509,20,2,2,0,0,0,0,0,0,0,JIMENEZ D,2024,SPRING,3.75
CSCE,312,510,21,3,0,0,0,0,0,0,0,0,JIMENEZ D,2024,SPRING,3.875
CSCE,312,511,21,3,0,0,0,0,0,0,0,0,JIMENEZ D,2024,SPRING,3.875
CSCE,312,512,17,7,0,0,0,0,0,0,0,0,MUZAHID A,2024,SPRING,3.70833333333333
CSCE,312,513,11,9,0,1,0,0,0,0,0,0,MUZAHID A,2024,SPRING,3.42857142857143
CSCE,312,514,6,5,0,0,0,0,0,0,0,0,MUZAHID A,2024,SPRING,3.54545454545455
CSCE,312,515,7,2,2,0,0,0,0,0,1,0,MUZAHID A,2024,SPRING,3.45454545454545
CSCE,312,551,11,3,0,0,0,0,0,0,0,0,DUYSAK A,2024,SPRING,3.78571428571429
CSCE,313,501,6,14,4,1,1,0,0,0,1,0,GU G,2012,SPRING,2.8846153846153846
CSCE,313,502,8,9,1,1,2,0,0,0,0,0,GU G,2012,SPRING,2.9523809523809526
CSCE,313,503,6,11,7,2,2,0,0,0,0,0,YUM K,2012,SPRING,2.607142857142857
CSCE,313,504,8,14,5,0,1,0,0,0,0,0,YUM K,2012,SPRING,3
